x,y,pattern,target_intensity,realized_intensity,radius,pts_per_cluster,id
3.293863032264922e-5,2.477462952890286e-6,aggregate,40,32,0.1,3,616
3.4073154566167954e-5,9.079946055866014e-6,aggregate,40,32,0.1,3,616
6.715153179906311e-5,9.458942924968606e-5,aggregate,40,32,0.1,3,616
4.522587905703429e-5,9.387458968387175e-5,aggregate,40,32,0.1,3,616
5.455773840600391e-5,9.192924874287514e-5,aggregate,40,32,0.1,3,616
9.84625128482732e-5,4.355101057237413e-5,aggregate,40,32,0.1,3,616
8.760760717753861e-5,5.496389207440325e-5,aggregate,40,32,0.1,3,616
9.590365444295766e-5,5.5022645039175816e-5,aggregate,40,32,0.1,3,616
7.906004203966527e-5,1.8140542538071058e-5,aggregate,40,32,0.1,3,616
7.758909816343512e-5,2.9952388006370276e-5,aggregate,40,32,0.1,3,616
7.169108930428047e-5,1.56172835188199e-5,aggregate,40,32,0.1,3,616
8.679507196308213e-5,2.188136786762828e-5,aggregate,40,32,0.1,3,616
4.952899936677472e-5,8.144771787884865e-5,aggregate,40,32,0.1,3,616
4.194253145149447e-5,8.014029045656788e-5,aggregate,40,32,0.1,3,616
5.608189710130439e-5,8.556401033081166e-5,aggregate,40,32,0.1,3,616
2.6981485476216683e-5,5.2734228358079605e-5,aggregate,40,32,0.1,3,616
2.557331788229132e-5,6.455648886307013e-5,aggregate,40,32,0.1,3,616
5.8466962049352934e-5,6.0231138339201734e-5,aggregate,40,37,0.1,3,617
5.85376265771289e-5,7.160356216751829e-5,aggregate,40,37,0.1,3,617
6.299178143335527e-5,7.421704955379039e-5,aggregate,40,37,0.1,3,617
6.873837126708093e-5,6.823005736298704e-5,aggregate,40,37,0.1,3,617
3.163607002196853e-5,1.0126432153917104e-5,aggregate,40,37,0.1,3,617
2.447811389919031e-5,7.311617541386786e-6,aggregate,40,37,0.1,3,617
9.608354705339276e-5,9.599491198482692e-5,aggregate,40,37,0.1,3,617
3.711020532145166e-5,2.8230826958482332e-5,aggregate,40,37,0.1,3,617
4.421271613398198e-5,2.9073916754963593e-5,aggregate,40,37,0.1,3,617
9.094471200525936e-5,2.142837799614376e-5,aggregate,40,37,0.1,3,617
9.830972528267833e-5,2.2734915614670345e-5,aggregate,40,37,0.1,3,617
7.085696231191914e-5,2.3905355934754444e-5,aggregate,40,37,0.1,3,617
6.118633625979995e-5,2.60219129623672e-5,aggregate,40,37,0.1,3,617
7.694315935260834e-5,2.3848871399257815e-5,aggregate,40,37,0.1,3,617
4.015194545095677e-5,4.769742690820854e-5,aggregate,40,37,0.1,3,617
4.0957598619464986e-5,5.4008197040823296e-5,aggregate,40,37,0.1,3,617
5.700376811150997e-5,5.038240535657748e-5,aggregate,40,37,0.1,3,617
5.1993339844959454e-5,5.653465196124399e-5,aggregate,40,37,0.1,3,617
1.3168911906106508e-5,6.02959275879689e-5,aggregate,40,37,0.1,3,617
1.6411470879814327e-5,5.209538620188438e-5,aggregate,40,37,0.1,3,617
1.8023761045753662e-5,6.413514247551154e-5,aggregate,40,37,0.1,3,617
9.784919032366825e-6,5.0012351280910944e-5,aggregate,40,37,0.1,3,617
2.06514626199232e-5,5.660618866020001e-5,aggregate,40,37,0.1,3,617
4.367292234608653e-5,1.0763910246965269e-5,aggregate,40,37,0.1,3,617
2.607086437431463e-5,4.295380785191026e-5,aggregate,40,37,0.1,3,617
2.7569958307924188e-5,4.8650451518558175e-5,aggregate,40,37,0.1,3,617
4.227483125420817e-6,1.5044225057338485e-5,aggregate,40,37,0.1,3,617
5.317363881459192e-6,4.558187848962106e-6,aggregate,40,37,0.1,3,617
7.501413926206702e-5,9.784301931900643e-5,aggregate,40,37,0.1,3,617
8.278791799921349e-5,9.03808329209608e-5,aggregate,40,37,0.1,3,617
9.352731261423729e-5,4.30273461925454e-5,aggregate,40,37,0.1,3,617
8.42314508494477e-5,5.4510659446963505e-5,aggregate,40,37,0.1,3,617
8.747878396559984e-5,4.335811098769854e-5,aggregate,40,37,0.1,3,617
9.707875825499272e-5,5.627079576206902e-5,aggregate,40,37,0.1,3,617
8.961051204325487e-5,5.5478415775761584e-5,aggregate,40,37,0.1,3,617
1.2813227334538905e-5,7.865928752512985e-5,aggregate,40,37,0.1,3,617
1.510124517485017e-5,6.968477101905851e-5,aggregate,40,37,0.1,3,617
7.979188019777503e-5,9.976531202688888e-5,aggregate,40,34,0.1,5,618
4.762508336951025e-5,1.4246862570532815e-5,aggregate,40,34,0.1,5,618
4.2917966262843693e-5,4.561935926214766e-6,aggregate,40,34,0.1,5,618
4.797796043149735e-5,8.574027934687493e-6,aggregate,40,34,0.1,5,618
4.51593734545983e-5,5.4739584026203584e-5,aggregate,40,34,0.1,5,618
5.6241406717960945e-5,5.663704608421826e-5,aggregate,40,34,0.1,5,618
5.176356976997475e-5,6.289998988949552e-5,aggregate,40,34,0.1,5,618
4.2690501445063017e-5,6.15578887316975e-5,aggregate,40,34,0.1,5,618
4.157432495777279e-5,3.9041930412728064e-5,aggregate,40,34,0.1,5,618
4.5946680911371866e-5,4.7139712480172886e-5,aggregate,40,34,0.1,5,618
4.3906769730386156e-5,3.0441329920201868e-5,aggregate,40,34,0.1,5,618
4.100559948034855e-5,4.351355533587859e-5,aggregate,40,34,0.1,5,618
1.270977052329075e-5,5.073750983900438e-5,aggregate,40,34,0.1,5,618
7.44185268994249e-5,8.128361449703067e-5,aggregate,40,34,0.1,5,618
6.554970642327859e-5,9.092686891669523e-5,aggregate,40,34,0.1,5,618
6.644707522923927e-5,8.406806073289345e-5,aggregate,40,34,0.1,5,618
5.9970571867896685e-6,3.2306110071873164e-5,aggregate,40,34,0.1,5,618
5.106252032555768e-6,3.8068462968422546e-5,aggregate,40,34,0.1,5,618
1.3779109770749502e-5,4.51343259966976e-5,aggregate,40,34,0.1,5,618
1.0944382370392882e-5,3.9312024255981974e-5,aggregate,40,34,0.1,5,618
1.1080609203231583e-5,2.7589183334577577e-5,aggregate,40,34,0.1,5,618
3.3978874837418663e-6,9.404336976303774e-5,aggregate,40,34,0.1,5,618
8.058511098179952e-6,9.979550942338846e-5,aggregate,40,34,0.1,5,618
9.610292642145743e-5,9.925056050722839e-5,aggregate,40,34,0.1,5,618
7.536758649044167e-5,2.0707197969858843e-5,aggregate,40,34,0.1,5,618
8.375461026093319e-5,9.403878454545079e-6,aggregate,40,34,0.1,5,618
7.388420482809134e-5,7.511100183424662e-6,aggregate,40,34,0.1,5,618
7.481614780490865e-5,1.1328405676725947e-5,aggregate,40,34,0.1,5,618
5.1464161611793806e-5,7.652391206621232e-5,aggregate,40,34,0.1,5,618
5.472733451167347e-5,8.342519769837036e-5,aggregate,40,34,0.1,5,618
5.525818334465446e-5,7.239362081442726e-5,aggregate,40,34,0.1,5,618
6.41971135359612e-5,7.15878354866401e-5,aggregate,40,34,0.1,5,618
5.958777587858856e-5,8.55396482735132e-5,aggregate,40,34,0.1,5,618
6.115913370020189e-5,6.916661776715508e-5,aggregate,40,34,0.1,5,618
6.186320898811043e-5,2.757059924707428e-5,aggregate,40,36,0.1,5,619
5.4100440314871234e-5,3.006294721483859e-5,aggregate,40,36,0.1,5,619
5.639906693136594e-5,2.3733221036205155e-5,aggregate,40,36,0.1,5,619
4.8667400519081097e-05,2.9494719300196838e-5,aggregate,40,36,0.1,5,619
5.676672185357342e-5,3.6094233727580655e-5,aggregate,40,36,0.1,5,619
3.3035394507894456e-5,4.555069481769087e-5,aggregate,40,36,0.1,5,619
3.0314016271594093e-5,3.137164043282822e-5,aggregate,40,36,0.1,5,619
3.569545463228621e-5,4.9170001566045184e-5,aggregate,40,36,0.1,5,619
3.624612217283377e-5,4.057547667343829e-5,aggregate,40,36,0.1,5,619
2.0990865015027232e-5,1.5538689660839074e-5,aggregate,40,36,0.1,5,619
1.6390161164826097e-5,2.7066898463508356e-5,aggregate,40,36,0.1,5,619
1.2282167393214607e-5,2.4951473846979563e-5,aggregate,40,36,0.1,5,619
1.3019624714594373e-5,3.163208163580277e-5,aggregate,40,36,0.1,5,619
1.6091196364753053e-5,2.170353799839455e-5,aggregate,40,36,0.1,5,619
9.072482363033189e-6,9.752801506551895e-5,aggregate,40,36,0.1,5,619
8.757371804314884e-6,8.575165281254274e-5,aggregate,40,36,0.1,5,619
7.499942388355299e-5,2.5904156579387556e-5,aggregate,40,36,0.1,5,619
8.243055038720198e-5,4.154233473560515e-5,aggregate,40,36,0.1,5,619
7.345870470664765e-5,4.3241297754776694e-5,aggregate,40,36,0.1,5,619
7.613708598260152e-5,3.9595722612392974e-5,aggregate,40,36,0.1,5,619
8.198439468438508e-5,3.652539162885647e-5,aggregate,40,36,0.1,5,619
2.2673096773319533e-5,8.75601299241376e-5,aggregate,40,36,0.1,5,619
2.501365489447569e-5,8.437662525864395e-5,aggregate,40,36,0.1,5,619
1.5988642267562885e-5,7.827248127934121e-5,aggregate,40,36,0.1,5,619
1.1327679851665573e-5,8.261061026805102e-5,aggregate,40,36,0.1,5,619
2.0585892488771577e-5,9.141548613703798e-5,aggregate,40,36,0.1,5,619
1.341236122132854e-5,8.868952379057975e-5,aggregate,40,36,0.1,5,619
1.985862184909332e-5,7.530930395223424e-5,aggregate,40,36,0.1,5,619
2.4700923148603778e-5,7.702660850421481e-5,aggregate,40,36,0.1,5,619
6.564641634196464e-5,1.8679135482618836e-5,aggregate,40,36,0.1,5,619
5.816602905319395e-5,5.192690036923544e-6,aggregate,40,36,0.1,5,619
3.048924009957793e-5,4.212637949538519e-5,aggregate,40,36,0.1,5,619
3.518712713277238e-5,3.405595741452255e-5,aggregate,40,36,0.1,5,619
4.130464850542243e-5,4.02478326645278e-5,aggregate,40,36,0.1,5,619
4.747116183460751e-5,3.940566277660121e-5,aggregate,40,36,0.1,5,619
4.537133099637723e-5,3.587465764171926e-5,aggregate,40,36,0.1,5,619
2.517043852673382e-5,3.689944590582603e-5,aggregate,40,8,0.1,5,620
1.6851612439540036e-5,4.5137696680400617e-5,aggregate,40,8,0.1,5,620
1.258317585896382e-5,4.7843469874134524e-5,aggregate,40,8,0.1,5,620
6.234491969129973e-6,1.3819690910196853e-5,aggregate,40,8,0.1,5,620
4.036901393544119e-5,3.022383454839483e-6,aggregate,40,8,0.1,5,620
3.4724086501199224e-5,1.8580972387463444e-6,aggregate,40,8,0.1,5,620
2.585799266606071e-6,2.727219840547428e-5,aggregate,40,8,0.1,5,620
7.669170623668417e-6,3.4334098683906634e-5,aggregate,40,8,0.1,5,620
7.35798000013743e-5,6.94915160193615e-5,aggregate,40,25,0.1,10,621
6.31408385401239e-5,6.324914209290549e-5,aggregate,40,25,0.1,10,621
5.891319632878117e-5,6.818209189990044e-5,aggregate,40,25,0.1,10,621
6.857519879109802e-5,5.900348825828301e-5,aggregate,40,25,0.1,10,621
8.833578399854775e-5,2.694369814698423e-5,aggregate,40,25,0.1,10,621
8.644343972338254e-5,3.1617059620659354e-5,aggregate,40,25,0.1,10,621
9.129533166079627e-5,1.7471321002880326e-5,aggregate,40,25,0.1,10,621
8.684402156500283e-5,1.2043720414784185e-5,aggregate,40,25,0.1,10,621
8.089738281439522e-5,2.7544080309097083e-5,aggregate,40,25,0.1,10,621
8.365436888449199e-5,2.3875225343225204e-5,aggregate,40,25,0.1,10,621
8.936796081000143e-5,2.2326598329551607e-5,aggregate,40,25,0.1,10,621
8.705283689134314e-5,1.8289964462425163e-5,aggregate,40,25,0.1,10,621
3.867658239556964e-5,3.233749194912391e-5,aggregate,40,25,0.1,10,621
3.7404917835410454e-5,2.6618158214792194e-5,aggregate,40,25,0.1,10,621
4.697332732019936e-5,2.9610281263848843e-5,aggregate,40,25,0.1,10,621
4.28413953393723e-5,2.221419758892396e-5,aggregate,40,25,0.1,10,621
5.6482617480576916e-5,2.5434833480808094e-5,aggregate,40,25,0.1,10,621
4.912502343134916e-5,2.5253347030567298e-5,aggregate,40,25,0.1,10,621
5.229662322480651e-5,3.245480916713466e-5,aggregate,40,25,0.1,10,621
4.408300679389757e-5,3.465107906573118e-5,aggregate,40,25,0.1,10,621
8.646894841709883e-5,8.865363940411465e-5,aggregate,40,25,0.1,10,621
7.617239596595046e-5,9.158704896992164e-5,aggregate,40,25,0.1,10,621
8.387828453279928e-5,8.558982788686195e-5,aggregate,40,25,0.1,10,621
7.54397249748585e-5,8.388135564705223e-5,aggregate,40,25,0.1,10,621
8.152315784695998e-5,9.900563061930004e-5,aggregate,40,25,0.1,10,621
2.6241442016067298e-5,4.582105786506942e-5,aggregate,40,26,0.1,10,622
2.7304964746896e-5,5.383748453804712e-5,aggregate,40,26,0.1,10,622
2.4656385136125607e-5,5.791625192111051e-5,aggregate,40,26,0.1,10,622
1.582306369072814e-5,4.389824513119171e-5,aggregate,40,26,0.1,10,622
1.9072045804776624e-5,5.6282010220032646e-5,aggregate,40,26,0.1,10,622
2.0450867026431196e-5,4.50823723286671e-5,aggregate,40,26,0.1,10,622
2.5049910811145682e-5,4.198117783060983e-5,aggregate,40,26,0.1,10,622
3.288335517013832e-5,4.954444159649922e-5,aggregate,40,26,0.1,10,622
3.486985280775327e-5,9.68981066135162e-7,aggregate,40,26,0.1,10,622
5.504751644832765e-5,3.173303068468516e-5,aggregate,40,26,0.1,10,622
6.438477542797735e-5,3.331200425744837e-5,aggregate,40,26,0.1,10,622
5.184074603178553e-5,2.8318577440347178e-5,aggregate,40,26,0.1,10,622
6.0448597229739e-6,9.57794722835068e-5,aggregate,40,26,0.1,10,622
5.292759697023697e-8,9.401083823822135e-5,aggregate,40,26,0.1,10,622
2.239066197908409e-5,5.726392915924e-6,aggregate,40,26,0.1,10,622
3.0424925577582293e-5,8.638238316283304e-6,aggregate,40,26,0.1,10,622
2.831091255128271e-5,5.051007818455523e-6,aggregate,40,26,0.1,10,622
3.4806633315450604e-5,5.831634664216229e-6,aggregate,40,26,0.1,10,622
3.299878594267336e-5,2.7054191472025147e-5,aggregate,40,26,0.1,10,622
3.214906923239059e-5,3.294398322240676e-5,aggregate,40,26,0.1,10,622
2.712674397395608e-5,3.140715503735997e-5,aggregate,40,26,0.1,10,622
3.6723233948603044e-5,4.327829106523719e-5,aggregate,40,26,0.1,10,622
3.021941173942008e-5,4.037645913557067e-5,aggregate,40,26,0.1,10,622
1.7351261620363584e-5,7.521743133915895e-5,aggregate,40,26,0.1,10,622
1.8132416512503143e-5,8.555406229718212e-5,aggregate,40,26,0.1,10,622
2.584947161611163e-5,8.154848154043471e-5,aggregate,40,26,0.1,10,622
4.8971649516801254e-05,4.8043284022422505e-5,aggregate,40,13,0.1,10,623
6.204677318537229e-5,5.599476410672578e-5,aggregate,40,13,0.1,10,623
6.152433457127172e-5,4.604084980230316e-5,aggregate,40,13,0.1,10,623
5.1274874969797025e-5,6.0737928004263276e-5,aggregate,40,13,0.1,10,623
5.6947846889218206e-5,4.453163447550983e-5,aggregate,40,13,0.1,10,623
6.209844672336038e-5,5.113760876980672e-5,aggregate,40,13,0.1,10,623
3.052172614876962e-5,7.473573569765402e-5,aggregate,40,13,0.1,10,623
3.6586133913582526e-5,7.097293966917304e-5,aggregate,40,13,0.1,10,623
2.611240995071798e-5,7.780810066582364e-5,aggregate,40,13,0.1,10,623
4.349462090301566e-5,8.320879976579204e-5,aggregate,40,13,0.1,10,623
3.517708379227822e-5,8.98576271551746e-5,aggregate,40,13,0.1,10,623
3.480576810913156e-5,8.171311598009042e-5,aggregate,40,13,0.1,10,623
9.339465113957784e-5,9.0911171061913e-5,aggregate,40,13,0.1,10,623
4.73730187187109e-5,4.647255051481984e-5,aggregate,40,29,0.1,3,624
4.0141405797622156e-5,5.054256155923271e-5,aggregate,40,29,0.1,3,624
4.9606121971328625e-5,6.89313500455718e-5,aggregate,40,29,0.1,3,624
5.045669231691395e-5,6.017550762596204e-5,aggregate,40,29,0.1,3,624
3.9072926489396414e-5,6.441037236165949e-5,aggregate,40,29,0.1,3,624
6.804163177891772e-5,3.3195772691682356e-5,aggregate,40,29,0.1,3,624
5.518427936812416e-5,3.485408181616775e-5,aggregate,40,29,0.1,3,624
6.32482600770697e-5,4.0009490024726596e-5,aggregate,40,29,0.1,3,624
3.063753016091599e-5,6.061111973351264e-5,aggregate,40,29,0.1,3,624
2.841443912680387e-5,5.290416358510841e-5,aggregate,40,29,0.1,3,624
2.3111031283685758e-5,5.991782596104662e-5,aggregate,40,29,0.1,3,624
2.1625909494158016e-5,6.533689388191407e-5,aggregate,40,29,0.1,3,624
1.7611523393749288e-5,6.289269005322504e-5,aggregate,40,29,0.1,3,624
2.533848786798414e-6,9.759993408416051e-5,aggregate,40,29,0.1,3,624
2.8609166279717127e-6,8.677589970507828e-5,aggregate,40,29,0.1,3,624
7.958895189707368e-6,9.540452324585797e-5,aggregate,40,29,0.1,3,624
1.541021267417847e-5,3.3147055983133153e-6,aggregate,40,29,0.1,3,624
2.6936282025511845e-5,9.479874875694642e-6,aggregate,40,29,0.1,3,624
1.938587313431306e-5,1.3503551729373864e-5,aggregate,40,29,0.1,3,624
6.741079905687767e-5,7.3894370908883525e-6,aggregate,40,29,0.1,3,624
7.470226840525682e-5,7.893522319817615e-6,aggregate,40,29,0.1,3,624
8.108946782441478e-5,9.525512343247868e-5,aggregate,40,29,0.1,3,624
7.241973979103072e-5,9.127119043957545e-5,aggregate,40,29,0.1,3,624
3.091371528817612e-5,9.332549002851598e-5,aggregate,40,29,0.1,3,624
2.4187624662220134e-5,9.355993501935246e-5,aggregate,40,29,0.1,3,624
3.5964326437618686e-5,8.24673097061969e-5,aggregate,40,29,0.1,3,624
3.501198354384088e-5,8.740744282103617e-5,aggregate,40,29,0.1,3,624
8.668775261230212e-5,5.75092631695847e-6,aggregate,40,29,0.1,3,624
3.206703920020284e-5,9.816706399142355e-5,aggregate,40,29,0.1,3,624
9.388744098979361e-5,8.24766682622131e-5,aggregate,40,27,0.1,3,625
4.972404955241954e-5,5.758963343817124e-5,aggregate,40,27,0.1,3,625
5.7223123911111695e-5,4.426395077776158e-5,aggregate,40,27,0.1,3,625
6.379335075890172e-5,4.9418627161854195e-5,aggregate,40,27,0.1,3,625
8.983816170194998e-5,1.1515176859115248e-6,aggregate,40,27,0.1,3,625
9.372800540252174e-5,5.172623429373709e-6,aggregate,40,27,0.1,3,625
8.780494889361557e-5,5.32823798515402e-6,aggregate,40,27,0.1,3,625
6.75082794766217e-5,3.299322207474691e-5,aggregate,40,27,0.1,3,625
5.356935926762122e-5,2.8895571629593293e-5,aggregate,40,27,0.1,3,625
6.982753531858633e-5,2.7238285133795788e-5,aggregate,40,27,0.1,3,625
3.571080251048686e-5,2.9166032386998163e-6,aggregate,40,27,0.1,3,625
2.9615382844819666e-5,1.8216410676103736e-5,aggregate,40,27,0.1,3,625
2.424856577130259e-5,2.3784937564173075e-5,aggregate,40,27,0.1,3,625
2.877575735463312e-5,2.6990685880779588e-5,aggregate,40,27,0.1,3,625
5.694940702795484e-5,2.2699243259395168e-6,aggregate,40,27,0.1,3,625
3.219917244727359e-7,9.204310226004574e-5,aggregate,40,27,0.1,3,625
1.6721846948475804e-6,8.273898584709376e-5,aggregate,40,27,0.1,3,625
3.7504886902908596e-5,1.7591689402643284e-5,aggregate,40,27,0.1,3,625
4.222944689523262e-5,7.2435095327652846e-6,aggregate,40,27,0.1,3,625
9.79770778497253e-5,7.295924360501285e-6,aggregate,40,27,0.1,3,625
8.856116546325235e-5,3.527243311999624e-5,aggregate,40,27,0.1,3,625
8.916621319799555e-5,2.9611358752815522e-5,aggregate,40,27,0.1,3,625
4.8470083848659365e-06,2.6166491641743484e-5,aggregate,40,27,0.1,3,625
1.0170060845848834e-5,2.542027019861552e-5,aggregate,40,27,0.1,3,625
5.025121719475765e-6,1.1272998741031825e-5,aggregate,40,27,0.1,3,625
8.875782082369122e-5,9.801522511816799e-5,aggregate,40,27,0.1,3,625
7.767765201028315e-5,3.907274129992847e-6,aggregate,40,27,0.1,3,625
4.872186022217101e-5,9.571643377268923e-5,aggregate,40,39,0.1,3,626
9.275657623572528e-5,5.541375207607323e-5,aggregate,40,39,0.1,3,626
9.824622290943136e-5,5.434652456359176e-5,aggregate,40,39,0.1,3,626
9.764200078727577e-5,6.0952002595075666e-5,aggregate,40,39,0.1,3,626
9.162732133232214e-5,1.8878142733646908e-6,aggregate,40,39,0.1,3,626
9.523711448374307e-5,7.583501726887786e-6,aggregate,40,39,0.1,3,626
9.69375281824009e-5,9.091231790104925e-5,aggregate,40,39,0.1,3,626
3.158146384638175e-5,8.83510410753574e-5,aggregate,40,39,0.1,3,626
3.5188591235155136e-5,8.37799440333226e-5,aggregate,40,39,0.1,3,626
2.3996071512137685e-5,1.4533059483142027e-5,aggregate,40,39,0.1,3,626
1.2424439365183452e-5,9.373768022359699e-5,aggregate,40,39,0.1,3,626
2.4137815581862018e-5,9.729116276993585e-5,aggregate,40,39,0.1,3,626
1.0714420941803105e-5,9.909760117361499e-5,aggregate,40,39,0.1,3,626
9.017591039813291e-5,1.0471835072072966e-5,aggregate,40,39,0.1,3,626
2.0263503356174547e-5,3.5617324669936384e-5,aggregate,40,39,0.1,3,626
2.3028528086909244e-5,2.593195001652161e-5,aggregate,40,39,0.1,3,626
1.904502342896361e-5,2.572321758621365e-5,aggregate,40,39,0.1,3,626
6.436991749558707e-5,3.242674553608397e-5,aggregate,40,39,0.1,3,626
7.346821896598716e-5,2.547737180569063e-5,aggregate,40,39,0.1,3,626
7.151252144106596e-5,4.038646132306647e-5,aggregate,40,39,0.1,3,626
7.450128732102737e-5,2.974155325750886e-5,aggregate,40,39,0.1,3,626
3.746517933058355e-5,3.9011222567870814e-5,aggregate,40,39,0.1,3,626
2.5660171226222737e-6,1.0490795895071522e-5,aggregate,40,39,0.1,3,626
3.3750579055872803e-6,1.611264175863448e-5,aggregate,40,39,0.1,3,626
5.181356845822628e-6,2.029378243698747e-5,aggregate,40,39,0.1,3,626
4.121809742529755e-6,9.77644248128422e-5,aggregate,40,39,0.1,3,626
2.7005227222955208e-6,2.7695156336568747e-6,aggregate,40,39,0.1,3,626
4.1025784675180905e-5,6.66977642787903e-5,aggregate,40,39,0.1,3,626
4.1127295395803786e-5,5.881371379395526e-5,aggregate,40,39,0.1,3,626
3.991118516955665e-5,5.021444043044921e-5,aggregate,40,39,0.1,3,626
1.5115452885864581e-5,9.80746500624835e-5,aggregate,40,39,0.1,3,626
7.882081744445255e-5,4.571540741122884e-5,aggregate,40,39,0.1,3,626
8.298265412272215e-5,3.5186010380680654e-5,aggregate,40,39,0.1,3,626
1.0417431018012031e-5,1.6311122142363918e-5,aggregate,40,39,0.1,3,626
7.87167045555311e-5,3.679855699971027e-5,aggregate,40,39,0.1,3,626
7.011767185347931e-5,4.591457772899625e-5,aggregate,40,39,0.1,3,626
7.043741961986554e-5,5.18067850991999e-5,aggregate,40,39,0.1,3,626
9.487551144472639e-5,1.6919270357691043e-5,aggregate,40,39,0.1,3,626
9.53980883205327e-5,4.9507285067995236e-5,aggregate,40,39,0.1,3,626
4.628147600061107e-5,6.035403998088502e-5,aggregate,40,42,0.1,5,627
4.392279492642488e-5,6.400567493510129e-5,aggregate,40,42,0.1,5,627
4.076638789318054e-5,5.9053376948794124e-5,aggregate,40,42,0.1,5,627
9.554047570470546e-5,3.614752824689106e-5,aggregate,40,42,0.1,5,627
5.519679076801414e-6,8.00736430335951e-5,aggregate,40,42,0.1,5,627
1.4984177071899275e-5,8.162061106160342e-5,aggregate,40,42,0.1,5,627
1.161575901142263e-5,7.669281484817359e-5,aggregate,40,42,0.1,5,627
1.4709434900475617e-5,7.400877136848516e-5,aggregate,40,42,0.1,5,627
7.733253348818438e-6,8.458738482273688e-5,aggregate,40,42,0.1,5,627
7.21140316475568e-6,1.291811784031522e-5,aggregate,40,42,0.1,5,627
1.7132082322526756e-6,1.537705487036383e-5,aggregate,40,42,0.1,5,627
5.84399651925998e-6,2.0934378476058904e-5,aggregate,40,42,0.1,5,627
2.686643258542402e-6,2.642385139108577e-5,aggregate,40,42,0.1,5,627
1.3616375488694585e-5,1.950690378396857e-5,aggregate,40,42,0.1,5,627
5.7105865057323425e-5,6.724674607574559e-5,aggregate,40,42,0.1,5,627
5.120213607199106e-5,6.22033042515542e-5,aggregate,40,42,0.1,5,627
5.3657344376287786e-5,5.4667048428102386e-5,aggregate,40,42,0.1,5,627
3.0317576155484644e-5,1.5084574798209247e-5,aggregate,40,42,0.1,5,627
2.8222668796813562e-5,5.775204848314363e-6,aggregate,40,42,0.1,5,627
2.3465169165564914e-5,8.612660600951909e-6,aggregate,40,42,0.1,5,627
2.7232573372150627e-5,1.866939870882319e-5,aggregate,40,42,0.1,5,627
2.556891936541499e-5,1.2409823801268916e-5,aggregate,40,42,0.1,5,627
3.643066272577759e-5,6.993500337431148e-5,aggregate,40,42,0.1,5,627
3.2571329953082296e-5,6.54028682430595e-5,aggregate,40,42,0.1,5,627
1.2885739147443102e-5,5.1164246151208886e-5,aggregate,40,42,0.1,5,627
1.6724597587366833e-5,4.458638144094328e-5,aggregate,40,42,0.1,5,627
8.144909976667581e-6,4.900589948780033e-5,aggregate,40,42,0.1,5,627
8.967886147266259e-6,3.656490336520385e-5,aggregate,40,42,0.1,5,627
1.7201379036336613e-5,8.910773180793975e-5,aggregate,40,42,0.1,5,627
2.7316452140298953e-5,7.945568812526057e-5,aggregate,40,42,0.1,5,627
2.3656289644573403e-5,9.349266326970613e-5,aggregate,40,42,0.1,5,627
3.259958982910218e-5,9.456603251959734e-5,aggregate,40,42,0.1,5,627
6.092301579121979e-5,9.581984554908612e-5,aggregate,40,42,0.1,5,627
5.682501913712662e-5,8.343482663768047e-5,aggregate,40,42,0.1,5,627
6.488978141440425e-5,9.381651038407013e-5,aggregate,40,42,0.1,5,627
6.450866948134388e-5,8.855065433623919e-5,aggregate,40,42,0.1,5,627
5.605006582975038e-5,9.69671897005008e-5,aggregate,40,42,0.1,5,627
3.797586197312073e-5,6.380629998777693e-5,aggregate,40,42,0.1,5,627
2.1890640377682826e-5,7.081070674818467e-5,aggregate,40,42,0.1,5,627
2.5192546506507724e-5,6.249491537399739e-5,aggregate,40,42,0.1,5,627
2.4898748296683794e-5,7.420248680622878e-5,aggregate,40,42,0.1,5,627
3.543196855011893e-5,5.998966708014645e-5,aggregate,40,42,0.1,5,627
2.06364722867768e-5,8.252394264283496e-5,aggregate,40,29,0.1,5,628
1.258162040938971e-5,9.000952469074876e-5,aggregate,40,29,0.1,5,628
1.9196274102742982e-5,8.882879040386599e-5,aggregate,40,29,0.1,5,628
1.9804468678045855e-5,9.690856436005674e-5,aggregate,40,29,0.1,5,628
9.529179427933269e-5,4.070989694823035e-6,aggregate,40,29,0.1,5,628
9.438024076722293e-5,7.574511767371626e-5,aggregate,40,29,0.1,5,628
9.959147928044297e-5,7.474257742469451e-5,aggregate,40,29,0.1,5,628
9.192048476449981e-5,6.53663819806222e-5,aggregate,40,29,0.1,5,628
9.890722628013098e-5,7.074069380492453e-5,aggregate,40,29,0.1,5,628
9.09771852947522e-5,6.04383963796401e-5,aggregate,40,29,0.1,5,628
2.043050282726207e-5,7.719977626365775e-5,aggregate,40,29,0.1,5,628
2.1409993580902016e-5,3.744701041627586e-5,aggregate,40,29,0.1,5,628
3.0261311018435612e-5,3.4591460491281216e-5,aggregate,40,29,0.1,5,628
1.5013623784703563e-5,3.784421780631414e-5,aggregate,40,29,0.1,5,628
2.7738563693471886e-5,3.976285820395432e-5,aggregate,40,29,0.1,5,628
2.264084223111197e-5,2.4350167369926592e-5,aggregate,40,29,0.1,5,628
2.117645600306426e-6,1.5404714976984222e-6,aggregate,40,29,0.1,5,628
9.331744854394795e-6,1.3393972660926936e-6,aggregate,40,29,0.1,5,628
7.853924882511999e-5,3.84326978217643e-6,aggregate,40,29,0.1,5,628
